id,domain,condition,layer,norm_depth,p_emotional
c-04,technical_mechanical,C_complex_neutral,3,0.25,0.998072
c-04,technical_mechanical,C_complex_neutral,4,0.3125,0.994981
c-04,technical_mechanical,C_complex_neutral,5,0.375,0.98073
c-04,technical_mechanical,C_complex_neutral,6,0.4375,0.864756
c-04,technical_mechanical,C_complex_neutral,7,0.5,0.644656
c-04,technical_mechanical,C_complex_neutral,8,0.5625,0.014418
c-04,technical_mechanical,C_complex_neutral,9,0.625,0.008457
c-04,technical_mechanical,C_complex_neutral,10,0.6875,0.011069
c-04,technical_mechanical,C_complex_neutral,11,0.75,0.012485
c-04,technical_mechanical,C_complex_neutral,12,0.8125,0.008293
c-04,technical_mechanical,C_complex_neutral,13,0.875,0.005403
c-04,technical_mechanical,C_complex_neutral,14,0.9375,0.005697
c-04,technical_mechanical,C_complex_neutral,15,1.0,0.011374
c-05,technical_mechanical,C_complex_neutral,0,0.0625,0.016771
c-05,technical_mechanical,C_complex_neutral,1,0.125,0.006417
c-05,technical_mechanical,C_complex_neutral,2,0.1875,0.017522
c-05,technical_mechanical,C_complex_neutral,3,0.25,0.053464
c-05,technical_mechanical,C_complex_neutral,4,0.3125,0.164849
c-05,technical_mechanical,C_complex_neutral,5,0.375,0.295151
c-05,technical_mechanical,C_complex_neutral,6,0.4375,0.531029
c-05,technical_mechanical,C_complex_neutral,7,0.5,0.135066
c-05,technical_mechanical,C_complex_neutral,8,0.5625,0.30748
c-05,technical_mechanical,C_complex_neutral,9,0.625,0.048568
c-05,technical_mechanical,C_complex_neutral,10,0.6875,0.027077
c-05,technical_mechanical,C_complex_neutral,11,0.75,0.05202
c-05,technical_mechanical,C_complex_neutral,12,0.8125,0.041613
c-05,technical_mechanical,C_complex_neutral,13,0.875,0.137037
c-05,technical_mechanical,C_complex_neutral,14,0.9375,0.247537
c-05,technical_mechanical,C_complex_neutral,15,1.0,0.406762
c-06,technical_mechanical,C_complex_neutral,0,0.0625,0.202401
c-06,technical_mechanical,C_complex_neutral,1,0.125,0.054983
c-06,technical_mechanical,C_complex_neutral,2,0.1875,0.071325
c-06,technical_mechanical,C_complex_neutral,3,0.25,0.03123
c-06,technical_mechanical,C_complex_neutral,4,0.3125,0.017804
c-06,technical_mechanical,C_complex_neutral,5,0.375,0.004679
c-06,technical_mechanical,C_complex_neutral,6,0.4375,0.012938
c-06,technical_mechanical,C_complex_neutral,7,0.5,0.008379
c-06,technical_mechanical,C_complex_neutral,8,0.5625,0.003396
c-06,technical_mechanical,C_complex_neutral,9,0.625,0.003911
c-06,technical_mechanical,C_complex_neutral,10,0.6875,0.004879
c-06,technical_mechanical,C_complex_neutral,11,0.75,0.001937
c-06,technical_mechanical,C_complex_neutral,12,0.8125,0.001149
c-06,technical_mechanical,C_complex_neutral,13,0.875,0.004787
c-06,technical_mechanical,C_complex_neutral,14,0.9375,0.00832
c-06,technical_mechanical,C_complex_neutral,15,1.0,0.011485
c-07,natural_environment,C_complex_neutral,0,0.0625,0.809893
c-07,natural_environment,C_complex_neutral,1,0.125,0.050857
c-07,natural_environment,C_complex_neutral,2,0.1875,0.368711
c-07,natural_environment,C_complex_neutral,3,0.25,0.027388
c-07,natural_environment,C_complex_neutral,4,0.3125,0.092993
c-07,natural_environment,C_complex_neutral,5,0.375,0.082156
c-07,natural_environment,C_complex_neutral,6,0.4375,0.029267
c-07,natural_environment,C_complex_neutral,7,0.5,0.013035
c-07,natural_environment,C_complex_neutral,8,0.5625,0.002756
c-07,natural_environment,C_complex_neutral,9,0.625,0.003216
c-07,natural_environment,C_complex_neutral,10,0.6875,0.005475
c-07,natural_environment,C_complex_neutral,11,0.75,0.008333
c-07,natural_environment,C_complex_neutral,12,0.8125,0.012719
c-07,natural_environment,C_complex_neutral,13,0.875,0.021395
c-07,natural_environment,C_complex_neutral,14,0.9375,0.041575
c-07,natural_environment,C_complex_neutral,15,1.0,0.046597
c-08,natural_environment,C_complex_neutral,0,0.0625,0.690961
c-08,natural_environment,C_complex_neutral,1,0.125,0.108189
c-08,natural_environment,C_complex_neutral,2,0.1875,0.961281
c-08,natural_environment,C_complex_neutral,3,0.25,0.957062
c-08,natural_environment,C_complex_neutral,4,0.3125,0.996288
c-08,natural_environment,C_complex_neutral,5,0.375,0.963739
c-08,natural_environment,C_complex_neutral,6,0.4375,0.962314
c-08,natural_environment,C_complex_neutral,7,0.5,0.548671
c-08,natural_environment,C_complex_neutral,8,0.5625,0.114698
c-08,natural_environment,C_complex_neutral,9,0.625,0.03773
c-08,natural_environment,C_complex_neutral,10,0.6875,0.02658
c-08,natural_environment,C_complex_neutral,11,0.75,0.129641
c-08,natural_environment,C_complex_neutral,12,0.8125,0.123871
c-08,natural_environment,C_complex_neutral,13,0.875,0.349103
c-08,natural_environment,C_complex_neutral,14,0.9375,0.520706
c-08,natural_environment,C_complex_neutral,15,1.0,0.764365
c-09,natural_environment,C_complex_neutral,0,0.0625,0.21394
c-09,natural_environment,C_complex_neutral,1,0.125,0.649535
c-09,natural_environment,C_complex_neutral,2,0.1875,0.806824
c-09,natural_environment,C_complex_neutral,3,0.25,0.66573
c-09,natural_environment,C_complex_neutral,4,0.3125,0.678924
c-09,natural_environment,C_complex_neutral,5,0.375,0.410501
c-09,natural_environment,C_complex_neutral,6,0.4375,0.272757
c-09,natural_environment,C_complex_neutral,7,0.5,0.007997
c-09,natural_environment,C_complex_neutral,8,0.5625,0.000961
c-09,natural_environment,C_complex_neutral,9,0.625,0.002793
c-09,natural_environment,C_complex_neutral,10,0.6875,0.002508
c-09,natural_environment,C_complex_neutral,11,0.75,0.06449
c-09,natural_environment,C_complex_neutral,12,0.8125,0.082235
c-09,natural_environment,C_complex_neutral,13,0.875,0.421754
c-09,natural_environment,C_complex_neutral,14,0.9375,0.620745
c-09,natural_environment,C_complex_neutral,15,1.0,0.692277
c-10,natural_environment,C_complex_neutral,0,0.0625,0.833538
c-10,natural_environment,C_complex_neutral,1,0.125,0.49573
c-10,natural_environment,C_complex_neutral,2,0.1875,0.966264
c-10,natural_environment,C_complex_neutral,3,0.25,0.961797
c-10,natural_environment,C_complex_neutral,4,0.3125,0.997765
c-10,natural_environment,C_complex_neutral,5,0.375,0.992272
c-10,natural_environment,C_complex_neutral,6,0.4375,0.986842
c-10,natural_environment,C_complex_neutral,7,0.5,0.661412
c-10,natural_environment,C_complex_neutral,8,0.5625,0.329829
c-10,natural_environment,C_complex_neutral,9,0.625,0.239828
c-10,natural_environment,C_complex_neutral,10,0.6875,0.342171
c-10,natural_environment,C_complex_neutral,11,0.75,0.694221
c-10,natural_environment,C_complex_neutral,12,0.8125,0.772387
c-10,natural_environment,C_complex_neutral,13,0.875,0.89343
c-10,natural_environment,C_complex_neutral,14,0.9375,0.961558
c-10,natural_environment,C_complex_neutral,15,1.0,0.990276
c-11,natural_environment,C_complex_neutral,0,0.0625,0.045151
c-11,natural_environment,C_complex_neutral,1,0.125,0.034208
c-11,natural_environment,C_complex_neutral,2,0.1875,0.791535
c-11,natural_environment,C_complex_neutral,3,0.25,0.782423
c-11,natural_environment,C_complex_neutral,4,0.3125,0.996035
c-11,natural_environment,C_complex_neutral,5,0.375,0.943223
c-11,natural_environment,C_complex_neutral,6,0.4375,0.869805
c-11,natural_environment,C_complex_neutral,7,0.5,0.291458
c-11,natural_environment,C_complex_neutral,8,0.5625,0.527766
c-11,natural_environment,C_complex_neutral,9,0.625,0.142199
c-11,natural_environment,C_complex_neutral,10,0.6875,0.239833
c-11,natural_environment,C_complex_neutral,11,0.75,0.254699
c-11,natural_environment,C_complex_neutral,12,0.8125,0.444048
c-11,natural_environment,C_complex_neutral,13,0.875,0.904596
c-11,natural_environment,C_complex_neutral,14,0.9375,0.933386
c-11,natural_environment,C_complex_neutral,15,1.0,0.975568
c-12,natural_environment,C_complex_neutral,0,0.0625,0.063196
c-12,natural_environment,C_complex_neutral,1,0.125,0.077455
c-12,natural_environment,C_complex_neutral,2,0.1875,0.257483
c-12,natural_environment,C_complex_neutral,3,0.25,0.045799
c-12,natural_environment,C_complex_neutral,4,0.3125,0.418298
c-12,natural_environment,C_complex_neutral,5,0.375,0.237247
c-12,natural_environment,C_complex_neutral,6,0.4375,0.167922
c-12,natural_environment,C_complex_neutral,7,0.5,0.07702
c-12,natural_environment,C_complex_neutral,8,0.5625,0.02101
c-12,natural_environment,C_complex_neutral,9,0.625,0.020046
c-12,natural_environment,C_complex_neutral,10,0.6875,0.061785
c-12,natural_environment,C_complex_neutral,11,0.75,0.070915
c-12,natural_environment,C_complex_neutral,12,0.8125,0.139145
c-12,natural_environment,C_complex_neutral,13,0.875,0.124497
c-12,natural_environment,C_complex_neutral,14,0.9375,0.224545
c-12,natural_environment,C_complex_neutral,15,1.0,0.365118
c-13,commercial_urban,C_complex_neutral,0,0.0625,0.905095
c-13,commercial_urban,C_complex_neutral,1,0.125,0.511985
c-13,commercial_urban,C_complex_neutral,2,0.1875,0.047564
c-13,commercial_urban,C_complex_neutral,3,0.25,0.060002
c-13,commercial_urban,C_complex_neutral,4,0.3125,0.005083
c-13,commercial_urban,C_complex_neutral,5,0.375,0.002674
c-13,commercial_urban,C_complex_neutral,6,0.4375,0.001866
c-13,commercial_urban,C_complex_neutral,7,0.5,0.002512
c-13,commercial_urban,C_complex_neutral,8,0.5625,0.000836
c-13,commercial_urban,C_complex_neutral,9,0.625,0.000259
c-13,commercial_urban,C_complex_neutral,10,0.6875,0.000079
c-13,commercial_urban,C_complex_neutral,11,0.75,0.000301
c-13,commercial_urban,C_complex_neutral,12,0.8125,0.000157
c-13,commercial_urban,C_complex_neutral,13,0.875,0.000543
c-13,commercial_urban,C_complex_neutral,14,0.9375,0.00118
c-13,commercial_urban,C_complex_neutral,15,1.0,0.002197
c-14,commercial_urban,C_complex_neutral,0,0.0625,0.00107
c-14,commercial_urban,C_complex_neutral,1,0.125,0.023707
c-14,commercial_urban,C_complex_neutral,2,0.1875,0.108757
c-14,commercial_urban,C_complex_neutral,3,0.25,0.173927
c-14,commercial_urban,C_complex_neutral,4,0.3125,0.441841
c-14,commercial_urban,C_complex_neutral,5,0.375,0.10254
c-14,commercial_urban,C_complex_neutral,6,0.4375,0.109362
c-14,commercial_urban,C_complex_neutral,7,0.5,0.009123
c-14,commercial_urban,C_complex_neutral,8,0.5625,0.031036
c-14,commercial_urban,C_complex_neutral,9,0.625,0.003158
c-14,commercial_urban,C_complex_neutral,10,0.6875,0.001836
c-14,commercial_urban,C_complex_neutral,11,0.75,0.003014
c-14,commercial_urban,C_complex_neutral,12,0.8125,0.004652
c-14,commercial_urban,C_complex_neutral,13,0.875,0.004278
c-14,commercial_urban,C_complex_neutral,14,0.9375,0.006511
c-14,commercial_urban,C_complex_neutral,15,1.0,0.005495
c-15,commercial_urban,C_complex_neutral,0,0.0625,0.005302
c-15,commercial_urban,C_complex_neutral,1,0.125,0.000538
c-15,commercial_urban,C_complex_neutral,2,0.1875,0.00372
c-15,commercial_urban,C_complex_neutral,3,0.25,0.063766
c-15,commercial_urban,C_complex_neutral,4,0.3125,0.2825
c-15,commercial_urban,C_complex_neutral,5,0.375,0.105826
c-15,commercial_urban,C_complex_neutral,6,0.4375,0.061109
c-15,commercial_urban,C_complex_neutral,7,0.5,0.173282
c-15,commercial_urban,C_complex_neutral,8,0.5625,0.08268
c-15,commercial_urban,C_complex_neutral,9,0.625,0.014481
c-15,commercial_urban,C_complex_neutral,10,0.6875,0.017461
c-15,commercial_urban,C_complex_neutral,11,0.75,0.029468
c-15,commercial_urban,C_complex_neutral,12,0.8125,0.027342
c-15,commercial_urban,C_complex_neutral,13,0.875,0.159436
c-15,commercial_urban,C_complex_neutral,14,0.9375,0.331332
c-15,commercial_urban,C_complex_neutral,15,1.0,0.669764
c-16,commercial_urban,C_complex_neutral,0,0.0625,0.000459
c-16,commercial_urban,C_complex_neutral,1,0.125,0.032553
c-16,commercial_urban,C_complex_neutral,2,0.1875,0.200369
c-16,commercial_urban,C_complex_neutral,3,0.25,0.510904
c-16,commercial_urban,C_complex_neutral,4,0.3125,0.205267
c-16,commercial_urban,C_complex_neutral,5,0.375,0.117205
c-16,commercial_urban,C_complex_neutral,6,0.4375,0.094474
c-16,commercial_urban,C_complex_neutral,7,0.5,0.095079
c-16,commercial_urban,C_complex_neutral,8,0.5625,0.056095
c-16,commercial_urban,C_complex_neutral,9,0.625,0.012711
c-16,commercial_urban,C_complex_neutral,10,0.6875,0.004133
c-16,commercial_urban,C_complex_neutral,11,0.75,0.009203
c-16,commercial_urban,C_complex_neutral,12,0.8125,0.008022
c-16,commercial_urban,C_complex_neutral,13,0.875,0.015106
c-16,commercial_urban,C_complex_neutral,14,0.9375,0.035725
c-16,commercial_urban,C_complex_neutral,15,1.0,0.046995
c-17,commercial_urban,C_complex_neutral,0,0.0625,0.003574
c-17,commercial_urban,C_complex_neutral,1,0.125,0.000154
c-17,commercial_urban,C_complex_neutral,2,0.1875,0.002861
c-17,commercial_urban,C_complex_neutral,3,0.25,0.006646
c-17,commercial_urban,C_complex_neutral,4,0.3125,0.000367
c-17,commercial_urban,C_complex_neutral,5,0.375,0.00055
c-17,commercial_urban,C_complex_neutral,6,0.4375,0.004175
c-17,commercial_urban,C_complex_neutral,7,0.5,0.031462
c-17,commercial_urban,C_complex_neutral,8,0.5625,0.107141
c-17,commercial_urban,C_complex_neutral,9,0.625,0.155362
c-17,commercial_urban,C_complex_neutral,10,0.6875,0.121436
c-17,commercial_urban,C_complex_neutral,11,0.75,0.029934
c-17,commercial_urban,C_complex_neutral,12,0.8125,0.01034
c-17,commercial_urban,C_complex_neutral,13,0.875,0.003874
c-17,commercial_urban,C_complex_neutral,14,0.9375,0.005797
c-17,commercial_urban,C_complex_neutral,15,1.0,0.012183
c-18,commercial_urban,C_complex_neutral,0,0.0625,0.000794
c-18,commercial_urban,C_complex_neutral,1,0.125,0.006739
c-18,commercial_urban,C_complex_neutral,2,0.1875,0.014242
c-18,commercial_urban,C_complex_neutral,3,0.25,0.163391
c-18,commercial_urban,C_complex_neutral,4,0.3125,0.032322
c-18,commercial_urban,C_complex_neutral,5,0.375,0.211999
c-18,commercial_urban,C_complex_neutral,6,0.4375,0.17158
c-18,commercial_urban,C_complex_neutral,7,0.5,0.798766
c-18,commercial_urban,C_complex_neutral,8,0.5625,0.090503
c-18,commercial_urban,C_complex_neutral,9,0.625,0.048355
c-18,commercial_urban,C_complex_neutral,10,0.6875,0.034731
c-18,commercial_urban,C_complex_neutral,11,0.75,0.038442
c-18,commercial_urban,C_complex_neutral,12,0.8125,0.019748
c-18,commercial_urban,C_complex_neutral,13,0.875,0.045952
c-18,commercial_urban,C_complex_neutral,14,0.9375,0.080009
c-18,commercial_urban,C_complex_neutral,15,1.0,0.10227
c-19,routine_process,C_complex_neutral,0,0.0625,0.584838
c-19,routine_process,C_complex_neutral,1,0.125,0.183369
c-19,routine_process,C_complex_neutral,2,0.1875,0.249629
c-19,routine_process,C_complex_neutral,3,0.25,0.142252
c-19,routine_process,C_complex_neutral,4,0.3125,0.263914
c-19,routine_process,C_complex_neutral,5,0.375,0.172441
c-19,routine_process,C_complex_neutral,6,0.4375,0.314702
c-19,routine_process,C_complex_neutral,7,0.5,0.171411
c-19,routine_process,C_complex_neutral,8,0.5625,0.018474
c-19,routine_process,C_complex_neutral,9,0.625,0.004125
c-19,routine_process,C_complex_neutral,10,0.6875,0.0067
c-19,routine_process,C_complex_neutral,11,0.75,0.004856
c-19,routine_process,C_complex_neutral,12,0.8125,0.002983
c-19,routine_process,C_complex_neutral,13,0.875,0.011337
c-19,routine_process,C_complex_neutral,14,0.9375,0.020527
c-19,routine_process,C_complex_neutral,15,1.0,0.066596
c-20,routine_process,C_complex_neutral,0,0.0625,0.000779
c-20,routine_process,C_complex_neutral,1,0.125,0.013757
c-20,routine_process,C_complex_neutral,2,0.1875,0.001622
c-20,routine_process,C_complex_neutral,3,0.25,0.032162
c-20,routine_process,C_complex_neutral,4,0.3125,0.027009
c-20,routine_process,C_complex_neutral,5,0.375,0.000871
c-20,routine_process,C_complex_neutral,6,0.4375,0.000141
c-20,routine_process,C_complex_neutral,7,0.5,0.000015
c-20,routine_process,C_complex_neutral,8,0.5625,0.000607
c-20,routine_process,C_complex_neutral,9,0.625,0.00055
c-20,routine_process,C_complex_neutral,10,0.6875,0.003267
c-20,routine_process,C_complex_neutral,11,0.75,0.00603
c-20,routine_process,C_complex_neutral,12,0.8125,0.011204
c-20,routine_process,C_complex_neutral,13,0.875,0.019653
c-20,routine_process,C_complex_neutral,14,0.9375,0.038164
c-20,routine_process,C_complex_neutral,15,1.0,0.060015
c-21,routine_process,C_complex_neutral,0,0.0625,0.934788
c-21,routine_process,C_complex_neutral,1,0.125,0.035177
c-21,routine_process,C_complex_neutral,2,0.1875,0.082761
c-21,routine_process,C_complex_neutral,3,0.25,0.092184
c-21,routine_process,C_complex_neutral,4,0.3125,0.553174
c-21,routine_process,C_complex_neutral,5,0.375,0.177462
c-21,routine_process,C_complex_neutral,6,0.4375,0.305665
c-21,routine_process,C_complex_neutral,7,0.5,0.061424
c-21,routine_process,C_complex_neutral,8,0.5625,0.010072
c-21,routine_process,C_complex_neutral,9,0.625,0.001322
c-21,routine_process,C_complex_neutral,10,0.6875,0.002426
c-21,routine_process,C_complex_neutral,11,0.75,0.003645
c-21,routine_process,C_complex_neutral,12,0.8125,0.002113
c-21,routine_process,C_complex_neutral,13,0.875,0.001364
c-21,routine_process,C_complex_neutral,14,0.9375,0.002404
c-21,routine_process,C_complex_neutral,15,1.0,0.00168
c-22,routine_process,C_complex_neutral,0,0.0625,0.033584
c-22,routine_process,C_complex_neutral,1,0.125,0.024999
c-22,routine_process,C_complex_neutral,2,0.1875,0.294238
c-22,routine_process,C_complex_neutral,3,0.25,0.793001
c-22,routine_process,C_complex_neutral,4,0.3125,0.172486
c-22,routine_process,C_complex_neutral,5,0.375,0.081055
c-22,routine_process,C_complex_neutral,6,0.4375,0.133365
c-22,routine_process,C_complex_neutral,7,0.5,0.105957
c-22,routine_process,C_complex_neutral,8,0.5625,0.056545
c-22,routine_process,C_complex_neutral,9,0.625,0.003871
c-22,routine_process,C_complex_neutral,10,0.6875,0.003207
c-22,routine_process,C_complex_neutral,11,0.75,0.006283
c-22,routine_process,C_complex_neutral,12,0.8125,0.002744
c-22,routine_process,C_complex_neutral,13,0.875,0.014119
c-22,routine_process,C_complex_neutral,14,0.9375,0.033364
c-22,routine_process,C_complex_neutral,15,1.0,0.041482
c-23,routine_process,C_complex_neutral,0,0.0625,0.005773
c-23,routine_process,C_complex_neutral,1,0.125,0.040539
c-23,routine_process,C_complex_neutral,2,0.1875,0.031676
c-23,routine_process,C_complex_neutral,3,0.25,0.051064
c-23,routine_process,C_complex_neutral,4,0.3125,0.012902
c-23,routine_process,C_complex_neutral,5,0.375,0.023131
c-23,routine_process,C_complex_neutral,6,0.4375,0.033026
c-23,routine_process,C_complex_neutral,7,0.5,0.021131
c-23,routine_process,C_complex_neutral,8,0.5625,0.004788
c-23,routine_process,C_complex_neutral,9,0.625,0.001304
c-23,routine_process,C_complex_neutral,10,0.6875,0.001672
c-23,routine_process,C_complex_neutral,11,0.75,0.004287
c-23,routine_process,C_complex_neutral,12,0.8125,0.002585
c-23,routine_process,C_complex_neutral,13,0.875,0.004582
c-23,routine_process,C_complex_neutral,14,0.9375,0.008069
c-23,routine_process,C_complex_neutral,15,1.0,0.01255
c-24,routine_process,C_complex_neutral,0,0.0625,2e-6
c-24,routine_process,C_complex_neutral,1,0.125,0.000105
c-24,routine_process,C_complex_neutral,2,0.1875,0.000628
c-24,routine_process,C_complex_neutral,3,0.25,0.00205
c-24,routine_process,C_complex_neutral,4,0.3125,0.0334
c-24,routine_process,C_complex_neutral,5,0.375,0.018434
c-24,routine_process,C_complex_neutral,6,0.4375,0.007044
c-24,routine_process,C_complex_neutral,7,0.5,0.004172
c-24,routine_process,C_complex_neutral,8,0.5625,0.013783
c-24,routine_process,C_complex_neutral,9,0.625,0.00048
c-24,routine_process,C_complex_neutral,10,0.6875,0.000687
c-24,routine_process,C_complex_neutral,11,0.75,0.00078
c-24,routine_process,C_complex_neutral,12,0.8125,0.001
c-24,routine_process,C_complex_neutral,13,0.875,0.001006
c-24,routine_process,C_complex_neutral,14,0.9375,0.003343
c-24,routine_process,C_complex_neutral,15,1.0,0.002975
setb_emo_000,B_clinical,B_emotional,0,0.0625,1.0
setb_emo_000,B_clinical,B_emotional,1,0.125,1.0
setb_emo_000,B_clinical,B_emotional,2,0.1875,1.0
setb_emo_000,B_clinical,B_emotional,3,0.25,1.0
setb_emo_000,B_clinical,B_emotional,4,0.3125,1.0
setb_emo_000,B_clinical,B_emotional,5,0.375,1.0
setb_emo_000,B_clinical,B_emotional,6,0.4375,1.0
setb_emo_000,B_clinical,B_emotional,7,0.5,1.0
setb_emo_000,B_clinical,B_emotional,8,0.5625,1.0
setb_emo_000,B_clinical,B_emotional,9,0.625,0.999999
setb_emo_000,B_clinical,B_emotional,10,0.6875,0.999999
setb_emo_000,B_clinical,B_emotional,11,0.75,1.0
setb_emo_000,B_clinical,B_emotional,12,0.8125,1.0
setb_emo_000,B_clinical,B_emotional,13,0.875,0.999999
setb_emo_000,B_clinical,B_emotional,14,0.9375,0.999999
setb_emo_000,B_clinical,B_emotional,15,1.0,0.999998
setb_emo_001,B_clinical,B_emotional,0,0.0625,1.0
setb_emo_001,B_clinical,B_emotional,1,0.125,1.0
setb_emo_001,B_clinical,B_emotional,2,0.1875,1.0
setb_emo_001,B_clinical,B_emotional,3,0.25,0.999997
setb_emo_001,B_clinical,B_emotional,4,0.3125,0.999985
setb_emo_001,B_clinical,B_emotional,5,0.375,1.0
setb_emo_001,B_clinical,B_emotional,6,0.4375,0.999999
setb_emo_001,B_clinical,B_emotional,7,0.5,0.999995
setb_emo_001,B_clinical,B_emotional,8,0.5625,0.999652
setb_emo_001,B_clinical,B_emotional,9,0.625,0.999309
setb_emo_001,B_clinical,B_emotional,10,0.6875,0.998458
setb_emo_001,B_clinical,B_emotional,11,0.75,0.999778
setb_emo_001,B_clinical,B_emotional,12,0.8125,0.999905
setb_emo_001,B_clinical,B_emotional,13,0.875,0.999901
setb_emo_001,B_clinical,B_emotional,14,0.9375,0.999938
setb_emo_001,B_clinical,B_emotional,15,1.0,0.999964
setb_emo_002,B_clinical,B_emotional,0,0.0625,1.0
setb_emo_002,B_clinical,B_emotional,1,0.125,1.0
setb_emo_002,B_clinical,B_emotional,2,0.1875,1.0
setb_emo_002,B_clinical,B_emotional,3,0.25,1.0
setb_emo_002,B_clinical,B_emotional,4,0.3125,1.0
setb_emo_002,B_clinical,B_emotional,5,0.375,1.0
setb_emo_002,B_clinical,B_emotional,6,0.4375,1.0
setb_emo_002,B_clinical,B_emotional,7,0.5,0.999999
setb_emo_002,B_clinical,B_emotional,8,0.5625,0.999997
setb_emo_002,B_clinical,B_emotional,9,0.625,0.999989
setb_emo_002,B_clinical,B_emotional,10,0.6875,0.999989
setb_emo_002,B_clinical,B_emotional,11,0.75,0.999974
setb_emo_002,B_clinical,B_emotional,12,0.8125,0.999973
setb_emo_002,B_clinical,B_emotional,13,0.875,0.999897
setb_emo_002,B_clinical,B_emotional,14,0.9375,0.999952
setb_emo_002,B_clinical,B_emotional,15,1.0,0.999887
setb_emo_003,B_clinical,B_emotional,0,0.0625,1.0
setb_emo_003,B_clinical,B_emotional,1,0.125,0.999999
setb_emo_003,B_clinical,B_emotional,2,0.1875,1.0
setb_emo_003,B_clinical,B_emotional,3,0.25,1.0
setb_emo_003,B_clinical,B_emotional,4,0.3125,1.0
setb_emo_003,B_clinical,B_emotional,5,0.375,1.0
setb_emo_003,B_clinical,B_emotional,6,0.4375,0.999999
setb_emo_003,B_clinical,B_emotional,7,0.5,0.999997
setb_emo_003,B_clinical,B_emotional,8,0.5625,0.999738
setb_emo_003,B_clinical,B_emotional,9,0.625,0.999605
setb_emo_003,B_clinical,B_emotional,10,0.6875,0.999296
setb_emo_003,B_clinical,B_emotional,11,0.75,0.999538
setb_emo_003,B_clinical,B_emotional,12,0.8125,0.999434
setb_emo_003,B_clinical,B_emotional,13,0.875,0.999468
setb_emo_003,B_clinical,B_emotional,14,0.9375,0.999821
setb_emo_003,B_clinical,B_emotional,15,1.0,0.999415
setb_emo_004,B_clinical,B_emotional,0,0.0625,1.0
setb_emo_004,B_clinical,B_emotional,1,0.125,0.999998
setb_emo_004,B_clinical,B_emotional,2,0.1875,0.999998
setb_emo_004,B_clinical,B_emotional,3,0.25,0.999999
setb_emo_004,B_clinical,B_emotional,4,0.3125,0.999998
setb_emo_004,B_clinical,B_emotional,5,0.375,0.999954
setb_emo_004,B_clinical,B_emotional,6,0.4375,0.998946
setb_emo_004,B_clinical,B_emotional,7,0.5,0.99987
setb_emo_004,B_clinical,B_emotional,8,0.5625,0.999179
setb_emo_004,B_clinical,B_emotional,9,0.625,0.99998
setb_emo_004,B_clinical,B_emotional,10,0.6875,0.999999
setb_emo_004,B_clinical,B_emotional,11,0.75,1.0
setb_emo_004,B_clinical,B_emotional,12,0.8125,1.0
setb_emo_004,B_clinical,B_emotional,13,0.875,1.0
setb_emo_004,B_clinical,B_emotional,14,0.9375,1.0
setb_emo_004,B_clinical,B_emotional,15,1.0,1.0
setb_emo_005,B_clinical,B_emotional,0,0.0625,0.99998
setb_emo_005,B_clinical,B_emotional,1,0.125,0.999984
setb_emo_005,B_clinical,B_emotional,2,0.1875,0.999992
setb_emo_005,B_clinical,B_emotional,3,0.25,0.999998
setb_emo_005,B_clinical,B_emotional,4,0.3125,0.999972
setb_emo_005,B_clinical,B_emotional,5,0.375,0.999875
setb_emo_005,B_clinical,B_emotional,6,0.4375,0.999873
setb_emo_005,B_clinical,B_emotional,7,0.5,0.999939
setb_emo_005,B_clinical,B_emotional,8,0.5625,0.999983
setb_emo_005,B_clinical,B_emotional,9,0.625,0.999998
setb_emo_005,B_clinical,B_emotional,10,0.6875,0.999999
setb_emo_005,B_clinical,B_emotional,11,0.75,1.0
setb_emo_005,B_clinical,B_emotional,12,0.8125,0.999999
setb_emo_005,B_clinical,B_emotional,13,0.875,0.999998
setb_emo_005,B_clinical,B_emotional,14,0.9375,0.999999
setb_emo_005,B_clinical,B_emotional,15,1.0,0.999998
setb_emo_006,B_clinical,B_emotional,0,0.0625,0.999997
setb_emo_006,B_clinical,B_emotional,1,0.125,1.0
setb_emo_006,B_clinical,B_emotional,2,0.1875,1.0
setb_emo_006,B_clinical,B_emotional,3,0.25,1.0
setb_emo_006,B_clinical,B_emotional,4,0.3125,1.0
setb_emo_006,B_clinical,B_emotional,5,0.375,1.0
setb_emo_006,B_clinical,B_emotional,6,0.4375,1.0
setb_emo_006,B_clinical,B_emotional,7,0.5,1.0
setb_emo_006,B_clinical,B_emotional,8,0.5625,1.0
setb_emo_006,B_clinical,B_emotional,9,0.625,1.0
setb_emo_006,B_clinical,B_emotional,10,0.6875,1.0
setb_emo_006,B_clinical,B_emotional,11,0.75,1.0
setb_emo_006,B_clinical,B_emotional,12,0.8125,1.0
setb_emo_006,B_clinical,B_emotional,13,0.875,1.0
setb_emo_006,B_clinical,B_emotional,14,0.9375,1.0
setb_emo_006,B_clinical,B_emotional,15,1.0,1.0
setb_emo_007,B_clinical,B_emotional,0,0.0625,0.999996
setb_emo_007,B_clinical,B_emotional,1,0.125,0.999999
setb_emo_007,B_clinical,B_emotional,2,0.1875,0.999995
setb_emo_007,B_clinical,B_emotional,3,0.25,0.999999
setb_emo_007,B_clinical,B_emotional,4,0.3125,0.999998
setb_emo_007,B_clinical,B_emotional,5,0.375,0.999999
setb_emo_007,B_clinical,B_emotional,6,0.4375,0.999999
setb_emo_007,B_clinical,B_emotional,7,0.5,1.0
